ISO3,Date,Tests_diff,Tests
GHA,2021-02-09,5141,667114
GHA,2021-02-10,4976,672090
GHA,2021-02-11,5165,677255
GHA,2021-02-12,3438,680693
GHA,2021-02-13,4811,685504
GHA,2021-02-14,3717,689221
GHA,2021-02-15,4217,693438
GHA,2021-02-16,4217,697655
GHA,2021-02-17,4661,702316
GHA,2021-02-18,5187,707503
GHA,2021-02-19,4421,711924
GHA,2021-02-20,4245,716169
GHA,2021-02-21,4078,720247
GHA,2021-02-22,4297,724544
GHA,2021-02-23,4418,728962
GHA,2021-02-24,3970,732932
GHA,2021-02-25,4667,737599
GHA,2021-02-26,4544,742143
GHA,2021-02-27,4014,746157
GHA,2021-02-28,3846,750003
GHA,2021-03-01,2884,752887
GHA,2021-03-02,4024,756911
GHA,2021-03-03,3797,760708
GHA,2021-03-04,4233,764941
GHA,2021-03-05,3578,768519
GHA,2021-03-06,3462,771981
GHA,2021-03-07,2097,774078
GHA,2021-03-08,2578,776656
GHA,2021-03-09,2410,779066
GHA,2021-03-10,2612,781678
GHA,2021-03-11,3395,785073
GHA,2021-03-12,7298,792371
GHA,2021-03-13,2896,795267
GHA,2021-03-14,0,795267
GHA,2021-03-15,0,795267
GHA,2021-03-16,2430,797697
GHA,2021-03-17,2796,800493
GHA,2021-03-18,3078,803571
GHA,2021-03-19,2843,806414
GHA,2021-03-20,2921,809335
GHA,2021-03-21,3664,812999
GHA,2021-03-22,1548,814547
GHA,2021-03-23,2363,816910
GHA,2021-03-24,2962,819872
GHA,2021-03-25,0,819872
GHA,2021-03-26,0,819872
GHA,2021-03-27,0,819872
GHA,2021-03-28,2343,822215
GHA,2021-03-29,3137,825352
GHA,2021-03-30,2690,828042
GHA,2021-03-31,3297,831339
GHA,2021-04-01,3710,835049
GHA,2021-04-02,2869,837918
GHA,2021-04-03,2716,840634
GHA,2021-04-04,2092,842726
GHA,2021-04-05,1974,844700
GHA,2021-04-06,1897,846597
GHA,2021-04-07,2883,849480
GHA,2021-04-08,0,849480
GHA,2021-04-09,0,849480
GHA,2021-04-10,1985,851465
GHA,2021-04-11,0,851465
GHA,2021-04-12,0,851465
GHA,2021-04-13,0,851465
GHA,2021-04-14,0,851465
GHA,2021-04-15,3314,854779
GHA,2021-04-16,2694,857473
GHA,2021-04-17,0,857473
GHA,2021-04-18,0,857473
GHA,2021-04-19,0,857473
GHA,2021-04-20,0,857473
GHA,2021-04-21,2460,859933
GHA,2021-04-22,3186,863119
GHA,2021-04-23,0,863119
GHA,2021-04-24,0,863119
GHA,2021-04-25,2382,865501
GHA,2021-04-26,11815,877316
GHA,2021-04-27,-6304,871012
GHA,2021-04-28,0,871012
GHA,2021-04-29,0,871012
GHA,2021-04-30,3143,874155
GHA,2021-05-01,0,874155
GHA,2021-05-02,0,874155
GRC,2020-03-03,0,0
GRC,2020-03-04,0,0
GRC,2020-03-05,0,0
GRC,2020-03-06,0,0
GRC,2020-03-07,0,0
GRC,2020-03-08,0,0
GRC,2020-03-09,0,0
GRC,2020-03-10,0,0
GRC,2020-03-11,0,0
GRC,2020-03-12,0,0
GRC,2020-03-13,520,520
GRC,2020-03-14,700,1220
GRC,2020-03-15,600,1820
GRC,2020-03-16,320,2140
GRC,2020-03-17,0,2140
GRC,2020-03-18,0,2140
GRC,2020-03-19,0,2140
GRC,2020-03-20,0,2140
GRC,2020-03-21,658,2798
GRC,2020-03-22,176,2974
GRC,2020-03-23,638,3612
GRC,2020-03-24,427,4039
GRC,2020-03-25,1424,5463
GRC,2020-03-26,0,5463
GRC,2020-03-27,0,5463
GRC,2020-03-28,886,6349
GRC,2020-03-29,788,7137
GRC,2020-03-30,810,7947
GRC,2020-03-31,771,8718
GRC,2020-04-01,618,9336
GRC,2020-04-02,1494,10830
GRC,2020-04-03,3593,14423
GRC,2020-04-04,896,15319
GRC,2020-04-05,2120,17439
GRC,2020-04-06,740,18179
GRC,2020-04-07,2391,20570
GRC,2020-04-08,3944,24514
GRC,2020-04-09,1106,25620
GRC,2020-04-10,1798,27418
GRC,2020-04-11,1912,29330
GRC,2020-04-12,4917,34247
GRC,2020-04-13,1170,35417
GRC,2020-04-14,0,35417
GRC,2020-04-15,0,35417
GRC,2020-04-16,2001,37418
GRC,2020-04-17,2255,39673
GRC,2020-04-18,1645,41318
GRC,2020-04-19,0,41318
GRC,2020-04-20,0,41318
GRC,2020-04-21,1322,42640
GRC,2020-04-22,1326,43966
GRC,2020-04-23,2249,46215
GRC,2020-04-24,2166,48381
GRC,2020-04-25,1680,50061
GRC,2020-04-26,1521,51582
GRC,2020-04-27,1486,53068
GRC,2020-04-28,3739,56807
GRC,2020-04-29,2297,59104
GRC,2020-04-30,3040,62144
GRC,2020-05-01,2081,64225
GRC,2020-05-02,956,65181
GRC,2020-05-03,1125,66306
GRC,2020-05-04,1619,67925
GRC,2020-05-05,2799,70724
GRC,2020-05-06,3302,74026
GRC,2020-05-07,2991,77017
GRC,2020-05-08,4248,81265
GRC,2020-05-09,3093,84358
GRC,2020-05-10,1493,85851
GRC,2020-05-11,486,86337
GRC,2020-05-12,6691,93028
GRC,2020-05-13,5988,99016
GRC,2020-05-14,4191,103207
GRC,2020-05-15,3782,106989
GRC,2020-05-16,6268,113257
GRC,2020-05-17,2242,115499
GRC,2020-05-18,3159,118658
GRC,2020-05-19,4317,122975
GRC,2020-05-20,3444,126419
GRC,2020-05-21,4633,131052
GRC,2020-05-22,3880,134932
GRC,2020-05-23,5040,139972
GRC,2020-05-24,965,140937
GRC,2020-05-25,1074,142011
GRC,2020-05-26,5954,147965
GRC,2020-05-27,5254,153219
GRC,2020-05-28,4222,157441
GRC,2020-05-29,4377,161818
GRC,2020-05-30,3472,165290
GRC,2020-05-31,2202,167492
GRC,2020-06-01,1905,169397
GRC,2020-06-02,3167,172564
GRC,2020-06-03,0,172564
GRC,2020-06-04,0,172564
GRC,2020-06-05,0,172564
GRC,2020-06-06,0,172564
GRC,2020-06-07,0,172564
GRC,2020-06-08,0,172564
GRC,2020-06-09,2240,174804
GRC,2020-06-10,0,174804
GRC,2020-06-11,0,174804
GRC,2020-06-12,6591,181395
GRC,2020-06-13,3585,184980
GRC,2020-06-14,3471,188451
GRC,2020-06-15,3931,192382
GRC,2020-06-16,4882,197264
GRC,2020-06-17,5194,202458
GRC,2020-06-18,5408,207866
GRC,2020-06-19,4373,212239
GRC,2020-06-20,4184,216423
GRC,2020-06-21,4251,220674
GRC,2020-06-22,2843,223517
GRC,2020-06-23,5198,228715
GRC,2020-06-24,0,228715
GRC,2020-06-25,0,228715
GRC,2020-06-26,4011,232726
GRC,2020-06-27,5293,238019
GRC,2020-06-28,3993,242012
GRC,2020-06-29,3255,245267
GRC,2020-06-30,4383,249650
GRC,2020-07-01,3207,252857
GRC,2020-07-02,4445,257302
GRC,2020-07-03,5024,262326
GRC,2020-07-04,6252,268578
GRC,2020-07-05,5451,274029
GRC,2020-07-06,3174,277203
GRC,2020-07-07,8756,285959
GRC,2020-07-08,6106,292065
GRC,2020-07-09,3535,295600
GRC,2020-07-10,4687,300287
GRC,2020-07-11,7755,308042
GRC,2020-07-12,2765,310807
GRC,2020-07-13,8520,319327
GRC,2020-07-14,3855,323182
GRC,2020-07-15,5466,328648
GRC,2020-07-16,6574,335222
GRC,2020-07-17,4325,339547
GRC,2020-07-18,3368,342915
GRC,2020-07-19,4726,347641
GRC,2020-07-20,2994,350635
GRC,2020-07-21,6146,356781
GRC,2020-07-22,4769,361550
GRC,2020-07-23,6189,367739
GRC,2020-07-24,5646,373385
GRC,2020-07-25,0,373385
GRC,2020-07-26,0,373385
GRC,2020-07-27,3632,377017
GRC,2020-07-28,6223,383240
GRC,2020-07-29,53889,437129
GRC,2020-07-30,8458,445587
GRC,2020-07-31,0,445587
GRC,2020-08-01,0,445587
GRC,2020-08-02,5946,451533
GRC,2020-08-03,19417,470950
GRC,2020-08-04,34853,505803
GRC,2020-08-05,9874,515677
GRC,2020-08-06,9810,525487
GRC,2020-08-07,11590,537077
GRC,2020-08-08,9314,546391
GRC,2020-08-09,10701,557092
GRC,2020-08-10,7180,564272
GRC,2020-08-11,10561,574833
GRC,2020-08-12,11046,585879
GRC,2020-08-13,7553,593432
GRC,2020-08-14,17583,611015
GRC,2020-08-15,10582,621597
GRC,2020-08-16,3808,625405
GRC,2020-08-17,7650,633055
GRC,2020-08-18,13910,646965
GRC,2020-08-19,63411,710376
GRC,2020-08-20,12168,722544
GRC,2020-08-21,0,722544
GRC,2020-08-22,0,722544
GRC,2020-08-23,0,722544
GRC,2020-08-24,9758,732302
GRC,2020-08-25,14412,746714
GRC,2020-08-26,0,746714
GRC,2020-08-27,0,746714
GRC,2020-08-28,13833,760547
GRC,2020-08-29,13737,774284
GRC,2020-08-30,9880,784164
GRC,2020-08-31,8485,792649
GRC,2020-09-01,16979,809628
GRC,2020-09-02,14154,823782
GRC,2020-09-03,12066,835848
GRC,2020-09-04,10576,846424
GRC,2020-09-05,11922,858346
GRC,2020-09-06,0,858346
GRC,2020-09-07,0,858346
GRC,2020-09-08,0,858346
GRC,2020-09-09,0,858346
GRC,2020-09-10,0,858346
GRC,2020-09-11,0,858346
GRC,2020-09-12,0,858346
GRC,2020-09-13,0,858346
GRC,2020-09-14,7145,865491
GRC,2020-09-15,0,865491
GRC,2020-09-16,0,865491
GRC,2020-09-17,0,865491
GRC,2020-09-18,0,865491
GRC,2020-09-19,12301,877792
GRC,2020-09-20,8200,885992
GRC,2020-09-21,7905,893897
GRC,2020-09-22,10899,904796
GRC,2020-09-23,12212,917008
GRC,2020-09-24,13134,930142
GRC,2020-09-25,10073,940215
GRC,2020-09-26,21498,961713
GRC,2020-09-27,9966,971679
GRC,2020-09-28,6696,978375
GRC,2020-09-29,0,978375
GRC,2020-09-30,0,978375
GRC,2020-10-01,11571,989946
GRC,2020-10-02,10518,1000464
GRC,2020-10-03,12593,1013057
GRC,2020-10-04,10407,1023464
GRC,2020-10-05,7275,1030739
GRC,2020-10-06,13168,1043907
GRC,2020-10-07,13096,1057003
GRC,2020-10-08,12668,1069671
GRC,2020-10-09,12414,1082085
GRC,2020-10-10,15401,1097486
GRC,2020-10-11,10357,1107843
GRC,2020-10-12,6966,1114809
GRC,2020-10-13,20820,1135629
GRC,2020-10-14,21531,1157160
GRC,2020-10-15,21962,1179122
GRC,2020-10-16,21281,1200403
GRC,2020-10-17,21129,1221532
GRC,2020-10-18,15514,1237046
GRC,2020-10-19,7524,1244570
GRC,2020-10-20,21392,1265962
GRC,2020-10-21,23900,1289862
GRC,2020-10-22,23200,1313062
GRC,2020-10-23,24011,1337073
GRC,2020-10-24,22656,1359729
GRC,2020-10-25,18636,1378365
GRC,2020-10-26,13793,1392158
GRC,2020-10-27,23147,1415305
GRC,2020-10-28,24251,1439556
GRC,2020-10-29,12963,1452519
GRC,2020-10-30,29541,1482060
GRC,2020-10-31,26185,1508245
GRC,2020-11-01,0,1508245
GRC,2020-11-02,0,1508245
GRC,2020-11-03,27988,1536233
GRC,2020-11-04,27288,1563521
GRC,2020-11-05,26228,1589749
GRC,2020-11-06,29590,1619339
GRC,2020-11-07,27883,1647222
GRC,2020-11-08,16134,1663356
GRC,2020-11-09,11321,1674677
GRC,2020-11-10,27815,1702492
GRC,2020-11-11,29190,1731682
GRC,2020-11-12,28594,1760276
GRC,2020-11-13,29435,1789711
GRC,2020-11-14,28843,1818554
GRC,2020-11-15,15897,1834451
GRC,2020-11-16,13148,1847599
GRC,2020-11-17,29798,1877397
GRC,2020-11-18,31777,1909174
GRC,2020-11-19,31071,1940245
GRC,2020-11-20,31130,1971375
GRC,2020-11-21,30920,2002295
GRC,2020-11-22,15803,2018098
GRC,2020-11-23,0,2018098
GRC,2020-11-24,0,2018098
GRC,2020-11-25,0,2018098
GRC,2020-11-26,31518,2049616
GRC,2020-11-27,30845,2080461
GRC,2020-11-28,29454,2109915
GRC,2020-11-29,16426,2126341
GRC,2020-11-30,11372,2137713
GRC,2020-12-01,30923,2168636
GRC,2020-12-02,28480,2197116
GRC,2020-12-03,29799,2226915
GRC,2020-12-04,27082,2253997
GRC,2020-12-05,27639,2281636
GRC,2020-12-06,12968,2294604
GRC,2020-12-07,10526,2305130
GRC,2020-12-08,30050,2335180
GRC,2020-12-09,30292,2365472
GRC,2020-12-10,32494,2397966
GRC,2020-12-11,32747,2430713
GRC,2020-12-12,31284,2461997
GRC,2020-12-13,15792,2477789
GRC,2020-12-14,11979,2489768
GRC,2020-12-15,32937,2522705
GRC,2020-12-16,33727,2556432
GRC,2020-12-17,33509,2589941
GRC,2020-12-18,36084,2626025
GRC,2020-12-19,32601,2658626
GRC,2020-12-20,15626,2674252
GRC,2020-12-21,11861,2686113
GRC,2020-12-22,33723,2719836
GRC,2020-12-23,33587,2753423
GRC,2020-12-24,31775,2785198
GRC,2020-12-25,30062,2815260
GRC,2020-12-26,5832,2821092
GRC,2020-12-27,6143,2827235
GRC,2020-12-28,7339,2834574
GRC,2020-12-29,31929,2866503
GRC,2020-12-30,35015,2901518
GRC,2020-12-31,31923,2933441
GRC,2021-01-01,28639,2962080
GRC,2021-01-02,4798,2966878
GRC,2021-01-03,8504,2975382
GRC,2021-01-04,8282,2983664
GRC,2021-01-05,31996,3015660
GRC,2021-01-06,30286,3045946
GRC,2021-01-07,8697,3054643
GRC,2021-01-08,36458,3091101
GRC,2021-01-09,36683,3127784
GRC,2021-01-10,19708,3147492
GRC,2021-01-11,16670,3164162
GRC,2021-01-12,41674,3205836
GRC,2021-01-13,34980,3240816
GRC,2021-01-14,35039,3275855
GRC,2021-01-15,32528,3308383
GRC,2021-01-16,30313,3338696
GRC,2021-01-17,10795,3349491
GRC,2021-01-18,8173,3357664
GRC,2021-01-19,31599,3389263
GRC,2021-01-20,30429,3419692
GRC,2021-01-21,29455,3449147
GRC,2021-01-22,32437,3481584
GRC,2021-01-23,30996,3512580
GRC,2021-01-24,11873,3524453
GRC,2021-01-25,9394,3533847
GRC,2021-01-26,36240,3570087
GRC,2021-01-27,37695,3607782
GRC,2021-01-28,34044,3641826
GRC,2021-01-29,45381,3687207
GRC,2021-01-30,31904,3719111
GRC,2021-01-31,13157,3732268
GRC,2021-02-01,11351,3743619
GRC,2021-02-02,37591,3781210
GRC,2021-02-03,38696,3819906
GRC,2021-02-04,44396,3864302
GRC,2021-02-05,45888,3910190
GRC,2021-02-06,46057,3956247
GRC,2021-02-07,21997,3978244
GRC,2021-02-08,18152,3996396
GRC,2021-02-09,53015,4049411
GRC,2021-02-10,51407,4100818
GRC,2021-02-11,50879,4151697
GRC,2021-02-12,47662,4199359
GRC,2021-02-13,45833,4245192
GRC,2021-02-14,19694,4264886
GRC,2021-02-15,13304,4278190
GRC,2021-02-16,40446,4318636
GRC,2021-02-17,25724,4344360
GRC,2021-02-18,37009,4381369
GRC,2021-02-19,45653,4427022
GRC,2021-02-20,43310,4470332
GRC,2021-02-21,23139,4493471
GRC,2021-02-22,15610,4509081
GRC,2021-02-23,100543,4609624
GRC,2021-02-24,4215,4613839
GRC,2021-02-25,50247,4664086
GRC,2021-02-26,50334,4714420
GRC,2021-02-27,46065,4760485
GRC,2021-02-28,26330,4786815
GRC,2021-03-01,17936,4804751
GRC,2021-03-02,61255,4866006
GRC,2021-03-03,54553,4920559
GRC,2021-03-04,55702,4976261
GRC,2021-03-05,56061,5032322
GRC,2021-03-06,53109,5085431
GRC,2021-03-07,24498,5109929
GRC,2021-03-08,19025,5128954
GRC,2021-03-09,60038,5188992
GRC,2021-03-10,51782,5240774
GRC,2021-03-11,50078,5290852
GRC,2021-03-12,47557,5338409
GRC,2021-03-13,50339,5388748
GRC,2021-03-14,18823,5407571
GRC,2021-03-15,11714,5419285
GRC,2021-03-16,12459,5431744
GRC,2021-03-17,63654,5495398
GRC,2021-03-18,53606,5549004
GRC,2021-03-19,52850,5601854
GRC,2021-03-20,51058,5652912
GRC,2021-03-21,18058,5670970
GRC,2021-03-22,14074,5685044
GRC,2021-03-23,64421,5749465
GRC,2021-03-24,55842,5805307
GRC,2021-03-25,52893,5858200
GRC,2021-03-26,11542,5869742
GRC,2021-03-27,58158,5927900
GRC,2021-03-28,21278,5949178
GRC,2021-03-29,15607,5964785
GRC,2021-03-30,65979,6030764
GRC,2021-03-31,55935,6086699
GRC,2021-04-01,53458,6140157
GRC,2021-04-02,56903,6197060
GRC,2021-04-03,62121,6259181
GRC,2021-04-04,23294,6282475
GRC,2021-04-05,16332,6298807
GRC,2021-04-06,75182,6373989
GRC,2021-04-07,55179,6429168
GRC,2021-04-08,58456,6487624
GRC,2021-04-09,57370,6544994
GRC,2021-04-10,65871,6610865
GRC,2021-04-11,28887,6639752
GRC,2021-04-12,20672,6660424
GRC,2021-04-13,76070,6736494
GRC,2021-04-14,63710,6800204
GRC,2021-04-15,130207,6930411
GRC,2021-04-16,-45335,6885076
GRC,2021-04-17,109516,6994592
GRC,2021-04-18,25169,7019761
GRC,2021-04-19,20848,7040609
GRC,2021-04-20,78428,7119037
GRC,2021-04-21,61323,7180360
GRC,2021-04-22,63048,7243408
GRC,2021-04-23,66362,7309770
GRC,2021-04-24,66151,7375921
GRC,2021-04-25,23106,7399027
GRC,2021-04-26,22373,7421400
GRC,2021-04-27,76854,7498254
GRC,2021-04-28,61291,7559545
GRC,2021-04-29,71099,7630644
GRC,2021-04-30,0,7630644
GRC,2021-05-01,0,7630644
GRC,2021-05-02,0,7630644
GRC,2021-05-03,0,7630644
GRC,2021-05-04,21511,7652155
GRC,2021-05-05,33958,7686113
GTM,2020-02-17,1,1
GTM,2020-02-18,0,1
GTM,2020-02-19,0,1
GTM,2020-02-20,0,1
GTM,2020-02-21,0,1
GTM,2020-02-22,0,1
GTM,2020-02-23,0,1
GTM,2020-02-24,0,1
GTM,2020-02-25,0,1
GTM,2020-02-26,1,2
GTM,2020-02-27,0,2
GTM,2020-02-28,2,4
GTM,2020-02-29,0,4
GTM,2020-03-01,0,4
GTM,2020-03-02,1,5
GTM,2020-03-03,2,7
GTM,2020-03-04,0,7
GTM,2020-03-05,0,7
GTM,2020-03-06,1,8
GTM,2020-03-07,0,8
GTM,2020-03-08,2,10
GTM,2020-03-09,4,14
GTM,2020-03-10,3,17
GTM,2020-03-11,10,27
GTM,2020-03-12,12,39
GTM,2020-03-13,19,58
GTM,2020-03-14,6,64
GTM,2020-03-15,22,86
GTM,2020-03-16,34,120
GTM,2020-03-17,45,165
GTM,2020-03-18,51,216
GTM,2020-03-19,35,251
GTM,2020-03-20,57,308
GTM,2020-03-21,23,331
GTM,2020-03-22,37,368
GTM,2020-03-23,8,376
GTM,2020-03-24,140,516
GTM,2020-03-25,94,610
GTM,2020-03-26,4,614
GTM,2020-03-27,120,734
GTM,2020-03-28,63,797
GTM,2020-03-29,18,815
GTM,2020-03-30,45,860
GTM,2020-03-31,34,894
GTM,2020-04-01,40,934
GTM,2020-04-02,46,980
GTM,2020-04-03,73,1053
GTM,2020-04-04,21,1074
GTM,2020-04-05,64,1138
GTM,2020-04-06,66,1204
GTM,2020-04-07,64,1268
GTM,2020-04-08,178,1446
GTM,2020-04-09,48,1494
GTM,2020-04-10,39,1533
GTM,2020-04-11,271,1804
GTM,2020-04-12,87,1891
GTM,2020-04-13,80,1971
GTM,2020-04-14,51,2022
GTM,2020-04-15,275,2297
GTM,2020-04-16,270,2567
GTM,2020-04-17,79,2646
GTM,2020-04-18,131,2777
GTM,2020-04-19,249,3026
GTM,2020-04-20,102,3128
GTM,2020-04-21,424,3552
GTM,2020-04-22,138,3690
GTM,2020-04-23,345,4035
GTM,2020-04-24,80,4115
GTM,2020-04-25,420,4535
GTM,2020-04-26,148,4683
GTM,2020-04-27,216,4899
GTM,2020-04-28,266,5165
GTM,2020-04-29,256,5421
GTM,2020-04-30,200,5621
GTM,2020-05-01,394,6015
GTM,2020-05-02,91,6106
GTM,2020-05-03,96,6202
GTM,2020-05-04,220,6422
GTM,2020-05-05,270,6692
GTM,2020-05-06,300,6992
GTM,2020-05-07,470,7462
GTM,2020-05-08,411,7873
GTM,2020-05-09,668,8541
GTM,2020-05-10,253,8794
GTM,2020-05-11,215,9009
GTM,2020-05-12,401,9410
GTM,2020-05-13,642,10052
GTM,2020-05-14,607,10659
GTM,2020-05-15,778,11437
GTM,2020-05-16,607,12044
GTM,2020-05-17,340,12384
GTM,2020-05-18,851,13235
GTM,2020-05-19,700,13935
GTM,2020-05-20,651,14586
GTM,2020-05-21,1153,15739
GTM,2020-05-22,1034,16773
GTM,2020-05-23,972,17745
GTM,2020-05-24,611,18356
GTM,2020-05-25,713,19069
GTM,2020-05-26,1058,20127
GTM,2020-05-27,1085,21212
GTM,2020-05-28,813,22025
GTM,2020-05-29,732,22757
GTM,2020-05-30,600,23357
GTM,2020-05-31,483,23840
GTM,2020-06-01,769,24609
GTM,2020-06-02,566,25175
GTM,2020-06-03,688,25863
GTM,2020-06-04,908,26771
GTM,2020-06-05,992,27763
GTM,2020-06-06,618,28381
GTM,2020-06-07,747,29128
GTM,2020-06-08,1174,30302
GTM,2020-06-09,779,31081
GTM,2020-06-10,896,31977
GTM,2020-06-11,508,32485
GTM,2020-06-12,937,33422
GTM,2020-06-13,421,33843
GTM,2020-06-14,722,34565
GTM,2020-06-15,1662,36227
GTM,2020-06-16,1462,37689
GTM,2020-06-17,1571,39260
GTM,2020-06-18,1912,41172
GTM,2020-06-19,1391,42563
GTM,2020-06-20,637,43200
GTM,2020-06-21,891,44091
GTM,2020-06-22,1686,45777
GTM,2020-06-23,1818,47595
GTM,2020-06-24,1073,48668
GTM,2020-06-25,2306,50974
GTM,2020-06-26,1965,52939
GTM,2020-06-27,1420,54359
GTM,2020-06-28,808,55167
GTM,2020-06-29,1673,56840
GTM,2020-06-30,2812,59652
GTM,2020-07-01,2819,62471
GTM,2020-07-02,3323,65794
GTM,2020-07-03,3671,69465
GTM,2020-07-04,2929,72394
GTM,2020-07-05,2272,74666
GTM,2020-07-06,2960,77626
GTM,2020-07-07,1766,79392
GTM,2020-07-08,3386,82778
GTM,2020-07-09,2969,85747
GTM,2020-07-10,2931,88678
GTM,2020-07-11,1826,90504
GTM,2020-07-12,1175,91679
GTM,2020-07-13,3248,94927
GTM,2020-07-14,3227,98154
GTM,2020-07-15,3265,101419
GTM,2020-07-16,3397,104816
GTM,2020-07-17,3468,108284
GTM,2020-07-18,1987,110271
GTM,2020-07-19,1115,111386
GTM,2020-07-20,3916,115302
GTM,2020-07-21,4112,119414
GTM,2020-07-22,3494,122908
GTM,2020-07-23,3178,126086
GTM,2020-07-24,3889,129975
GTM,2020-07-25,1887,131862
GTM,2020-07-26,551,132413
GTM,2020-07-27,3892,136305
GTM,2020-07-28,3820,140125
GTM,2020-07-29,4325,144450
GTM,2020-07-30,4104,148554
GTM,2020-07-31,3904,152458
GTM,2020-08-01,1455,153913
GTM,2020-08-02,572,154485
GTM,2020-08-03,3059,157544
GTM,2020-08-04,3804,161348
GTM,2020-08-05,3247,164595
GTM,2020-08-06,3280,167875
GTM,2020-08-07,3195,171070
GTM,2020-08-08,1651,172721
GTM,2020-08-09,829,173550
GTM,2020-08-10,3582,177132
GTM,2020-08-11,4119,181251
GTM,2020-08-12,4078,185329
GTM,2020-08-13,4350,189679
GTM,2020-08-14,3872,193551
GTM,2020-08-15,933,194484
GTM,2020-08-16,753,195237
GTM,2020-08-17,3726,198963
GTM,2020-08-18,4041,203004
GTM,2020-08-19,4292,207296
GTM,2020-08-20,3673,210969
GTM,2020-08-21,3341,214310
GTM,2020-08-22,1095,215405
GTM,2020-08-23,868,216273
GTM,2020-08-24,4352,220625
GTM,2020-08-25,4071,224696
GTM,2020-08-26,4025,228721
GTM,2020-08-27,3876,232597
GTM,2020-08-28,3180,235777
GTM,2020-08-29,1193,236970
GTM,2020-08-30,772,237742
GTM,2020-08-31,3267,241009
GTM,2020-09-01,3203,244212
GTM,2020-09-02,3054,247266
GTM,2020-09-03,2760,250026
GTM,2020-09-04,2159,252185
GTM,2020-09-05,951,253136
GTM,2020-09-06,578,253714
GTM,2020-09-07,3058,256772
GTM,2020-09-08,3406,260178
GTM,2020-09-09,3196,263374
GTM,2020-09-10,2986,266360
GTM,2020-09-11,2417,268777
GTM,2020-09-12,988,269765
GTM,2020-09-13,781,270546
GTM,2020-09-14,1978,272524
GTM,2020-09-15,631,273155
GTM,2020-09-16,2830,275985
GTM,2020-09-17,3178,279163
GTM,2020-09-18,2785,281948
GTM,2020-09-19,1130,283078
GTM,2020-09-20,1179,284257
GTM,2020-09-21,3387,287644
GTM,2020-09-22,3111,290755
GTM,2020-09-23,2277,293032
GTM,2020-09-24,4001,297033
GTM,2020-09-25,4280,301313
GTM,2020-09-26,1701,303014
GTM,2020-09-27,785,303799
GTM,2020-09-28,3441,307240
GTM,2020-09-29,4574,311814
GTM,2020-09-30,3976,315790
GTM,2020-10-01,4128,319918
GTM,2020-10-02,3371,323289
GTM,2020-10-03,1253,324542
GTM,2020-10-04,767,325309
GTM,2020-10-05,3538,328847
GTM,2020-10-06,4085,332932
GTM,2020-10-07,5206,338138
GTM,2020-10-08,2656,340794
GTM,2020-10-09,3984,344778
GTM,2020-10-10,1757,346535
GTM,2020-10-11,761,347296
GTM,2020-10-12,3700,350996
GTM,2020-10-13,4245,355241
GTM,2020-10-14,4512,359753
GTM,2020-10-15,4339,364092
GTM,2020-10-16,4521,368613
GTM,2020-10-17,1557,370170
GTM,2020-10-18,1513,371683
GTM,2020-10-19,3628,375311
GTM,2020-10-20,1000,376311
GTM,2020-10-21,4105,380416
GTM,2020-10-22,4532,384948
GTM,2020-10-23,4564,389512
GTM,2020-10-24,881,390393
GTM,2020-10-25,828,391221
GTM,2020-10-26,4593,395814
GTM,2020-10-27,4487,400301
GTM,2020-10-28,4212,404513
GTM,2020-10-29,5090,409603
GTM,2020-10-30,4497,414100
GTM,2020-10-31,920,415020
GTM,2020-11-01,97,415117
GTM,2020-11-02,1794,416911
GTM,2020-11-03,3686,420597
GTM,2020-11-04,4308,424905
GTM,2020-11-05,3766,428671
GTM,2020-11-06,3350,432021
GTM,2020-11-07,919,432940
GTM,2020-11-08,633,433573
GTM,2020-11-09,4520,438093
GTM,2020-11-10,4502,442595
GTM,2020-11-11,5394,447989
GTM,2020-11-12,4216,452205
GTM,2020-11-13,4377,456582
GTM,2020-11-14,1005,457587
GTM,2020-11-15,962,458549
GTM,2020-11-16,4741,463290
GTM,2020-11-17,3714,467004
GTM,2020-11-18,4532,471536
GTM,2020-11-19,4375,475911
GTM,2020-11-20,4077,479988
GTM,2020-11-21,1276,481264
GTM,2020-11-22,572,481836
GTM,2020-11-23,4338,486174
GTM,2020-11-24,4138,490312
GTM,2020-11-25,4022,494334
GTM,2020-11-26,3181,497515
GTM,2020-11-27,4133,501648
GTM,2020-11-28,1591,503239
GTM,2020-11-29,668,503907
GTM,2020-11-30,4656,508563
GTM,2020-12-01,4616,513179
GTM,2020-12-02,4415,517594
GTM,2020-12-03,3720,521314
GTM,2020-12-04,4022,525336
GTM,2020-12-05,1221,526557
GTM,2020-12-06,697,527254
GTM,2020-12-07,4365,531619
GTM,2020-12-08,4399,536018
GTM,2020-12-09,4849,540867
GTM,2020-12-10,3939,544806
GTM,2020-12-11,4443,549249
GTM,2020-12-12,1338,550587
GTM,2020-12-13,549,551136
GTM,2020-12-14,4430,555566
GTM,2020-12-15,4698,560264
GTM,2020-12-16,4653,564917
GTM,2020-12-17,4691,569608
GTM,2020-12-18,4348,573956
GTM,2020-12-19,1455,575411
GTM,2020-12-20,703,576114
GTM,2020-12-21,4803,580917
GTM,2020-12-22,5680,586597
GTM,2020-12-23,4882,591479
GTM,2020-12-24,1074,592553
GTM,2020-12-25,425,592978
GTM,2020-12-26,928,593906
GTM,2020-12-27,709,594615
